MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
11.140208333333332,-3.7586805555555554,11.140208333333332,0.8023379629629632,0.4734892310966725,117.14799999999993,106.05999999999997,117.078978592,48,0,0.21053152829606972,-0.3913291616609028,0.3913291616609028,0.21053152829606972,2.5,3.375,3.75,-1.6868305608660387e-15,-0.24651379657267053,-0.19390472582724913,-2.590362429844686,-0.10262714979602713,-2.7990620529549237,-0.0006087868189427616,-1.0679543667750984,6.1273716152245346,351.97515767235035,15.861807319565798,14.763710176427685,3.763710176427684,8.158736383133137,6.960923771927642,1.605461885963821,0.8915964144728659,0.8915964144728659,0.4235542638459777,0.4235542638459777,0.11994324766483601,0.11994324766483601,-0.41,4139.796439082698,1.0653220746321765,3.5745837651302503,2.044342358105891,64.30403991347534,15.213158728467409,9.044812796829662,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.827719017577925,8.224551337021321,14.839427607640072,23.65201445903921,6.262212162331241,1.4311996572326342,5.309813353288376,0.0,18.949802612595313,6.975826900282246,0.0,0.0,0.0,5.309813353288376,0.0,0.0,0.0,31.875957406252965,4.794537184071822,0.0,19.188719122827656,0.0,1.4118420783282006,0.0,0.0,49.33,37.49765502849717,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,15.179868741092815,77.01592592592593,0.0,11.140208333333332,2.756828703703703,0.0,0.0,-3.7586805555555554,-5.910532407407407,-7.077083333333335,0.0,0.8,8,2,3,0,0,0,0,0,0,3,2,3,6,0,0,0,0,-0.8459000000000001,30.592499999999987,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.312691326530611,-3.584837962962963,11.312691326530611,0.5100462962962964,0.4734987890835596,129.15899999999993,118.07099999999997,129.078978592,52,0,0.21051372889463563,-0.39171873125901585,0.39171873125901585,0.21051372889463563,2.4444444444444446,3.3333333333333335,3.7777777777777777,-7.056653771781523e-17,-0.24331376651041522,-0.10103592453264684,-2.522440621963015,-0.10156824394505594,-2.6611594771302673,-3.1696429141156186e-16,-1.004186519381116,3.7829852880679216,435.11951167507226,16.3618073195658,15.263710176427683,4.263710176427684,8.620061248538324,7.487316974177663,2.0790686837138,1.3520066110978344,1.3520066110978344,0.7655627610334514,0.7655627610334514,0.41999670020487156,0.41999670020487156,-0.41000000000000003,8169.704025476748,1.2894599082101925,2.453837127153588,1.2841817041812658,69.81506572869968,9.903345375179034,7.632970718501461,0.0,1.4311996572326342,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,13.348751801611625,16.092169577507484,14.839427607640072,23.610930936881232,6.262212162331241,1.4311996572326342,4.899909730850478,0.0,18.470835396629013,13.47268658459819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.27272682141938,4.794537184071822,0.0,20.080510463031576,0.0,0.0,0.0,0.0,40.54,43.10564387440892,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,15.138785218934833,80.64179941421013,0.0,10.802645030234315,3.7196527777777773,0.0,0.0,-3.564930555555555,-9.153333333333332,-7.029166666666668,0.0,0.8333333333333334,9,1,3,0,1,1,0,0,0,3,1,3,3,0,1,1,1,-0.7497000000000003,33.10579999999999,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.572379535147391,-3.845625000000001,11.572379535147391,0.6356712962962963,0.5028149086059742,143.18600000000012,130.082,143.094628656,58,0,0.21056148741132563,-0.39069952284124354,0.39069952284124354,0.21056148741132563,2.3,3.2,3.7,-5.346053985888743e-16,-0.2463258130944093,-0.10076681544785755,-2.5748903194331363,-0.10153389028625208,-2.6909619415693045,-4.398923072309409e-16,-1.0673276008012893,4.021867695648988,515.4328741476651,18.8618073195658,17.763710176427686,4.763710176427685,9.870061248538326,8.737316974177663,2.3290686837137997,1.6020066110978344,1.6020066110978344,0.9860265330869122,0.9860265330869122,0.5304170645404557,0.5304170645404557,-0.41,27250.948420840738,1.3866679345281803,2.679401536969626,1.0653220746321765,78.98994884343189,9.903345375179034,7.632970718501461,0.0,1.4311996572326342,0.0,0.0,4.899909730850478,0.0,0.0,0.0,6.851892117295679,12.869784585645323,18.833686689847923,14.839427607640072,26.35244804922167,6.262212162331241,1.4311996572326342,4.899909730850478,5.893957685363079,18.949802612595313,13.47268658459819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.27272682141939,4.794537184071822,5.893957685363079,23.300994791338315,0.0,0.0,0.0,0.0,40.540000000000006,49.478568775738296,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,17.880302331275274,96.85062972411188,0.0,10.936708238851095,3.7879166666666664,0.0,-3.845625000000001,-3.7920138888888895,-6.041435185185184,-11.229513888888892,0.0,0.8571428571428571,10,1,3,0,1,1,0,0,0,3,1,3,4,0,1,1,1,-0.5037000000000003,37.6528,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.51780675233056,-4.289837962962965,11.51780675233056,0.9054807964852607,0.4041792478084408,144.21800000000013,128.08999999999997,144.126263132,60,0,0.13638497338447028,-0.3304734941323578,0.3304734941323578,0.13638497338447028,2.3,3.2,3.8,-7.692703879354723e-16,-0.24414391100085628,-0.19410178744936146,-2.6701423048894104,-0.10262865675324362,-2.7700541405248464,-0.0006084059493287938,-1.0905532232062818,6.701260309733972,541.2065732821694,21.732050807568875,20.80267548146378,4.80267548146378,11.041451884327381,9.966585324981743,2.1249445384818686,1.0492756681159239,1.0492756681159239,0.5077813805167257,0.5077813805167257,0.1946898405396155,0.1946898405396155,-0.41,72616.26698602473,1.1702748648390746,6.706414435389988,4.467106200051227,84.63387659427372,15.82406751308647,11.868496953486064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.372924901329379,26.218536387256947,15.078344117872419,7.3886510245198656,26.84992464926928,6.262212162331241,0.0,5.309813353288376,5.719716975726273,25.136667172337784,13.47268658459819,0.0,0.0,0.0,11.029530329014648,0.0,0.0,0.0,25.752791215279075,4.794537184071822,0.0,36.938635934201,0.0,4.235526234984602,0.0,0.0,55.120000000000005,55.90109624828186,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05538746519746,117.25617437484252,0.0,11.51780675233056,-0.9881202758881331,-0.9054807964852607,0.0,-4.138825113378687,-15.054231386999248,-7.520656887755106,0.0,0.8571428571428571,10,3,3,0,0,0,0,0,0,3,2,3,8,0,0,0,0,-0.09770000000000023,41.81710000000001,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.497744708994706,-3.3180981906651565,11.497744708994706,0.524557823129252,0.6529465685716477,149.19300000000007,138.10499999999996,149.084063972,58,0,0.14092812023172413,-0.307119932100767,0.307119932100767,0.14092812023172413,1.9090909090909092,2.6363636363636362,3.1818181818181817,1.0573811558535747e-15,-0.24401744369886674,-0.006663469470016984,-2.4776968709512444,-1.9864431782899885e-16,-2.624643854750233,1.594421440908625e-16,-0.964957260662081,3.857274991228653,597.9643526549563,17.61880215351701,16.35546188596382,5.3554618859638214,9.773502691896262,8.098551336231848,2.6513377407318894,1.5624722692409343,1.5624722692409343,0.9452813805167257,0.9452813805167257,0.4981562084123543,0.4981562084123543,-1.15,27971.53629346674,1.7746415816986696,3.8837018640175187,1.8830918613746894,81.75034588042283,10.104350537360197,9.044812796829662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.212093538316473,12.539278391979241,4.1122756685106605,14.242443805370964,19.913964824102223,6.262212162331241,0.0,5.309813353288376,0.0,6.017892468349645,6.975826900282246,35.77554503001347,0.0,0.0,5.309813353288376,0.0,0.0,0.0,13.238039062613487,4.794537184071822,0.0,25.288929521748837,30.212093538316473,1.4118420783282006,0.0,0.0,29.1,60.341289914264976,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1194276400304,81.37622319066514,0.0,11.497744708994706,-0.524557823129252,-1.0512731481481479,0.0,-7.907960600907028,-1.9054114701436127,-3.3180981906651565,0.0,0.2222222222222222,11,1,2,0,0,0,1,0,1,2,1,2,4,0,0,0,1,1.146,44.30670000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.607460159989921,-3.7159982048374918,11.607460159989921,0.7261323696145121,0.6712325665386762,163.22000000000008,150.11599999999996,163.099714036,64,0,0.13672629468615574,-0.3105183032195114,0.3105183032195114,0.13672629468615574,2.0,2.75,3.3333333333333335,1.1444237294263947e-15,-0.24407201130666178,-0.015674742090006057,-2.5513327355964157,-1.1374451605000429e-16,-2.7491875699908936,-1.1082148127351092e-15,-0.9761089566642149,3.891772600471798,684.7368734843611,20.11880215351701,18.85546188596382,5.8554618859638214,11.023502691896262,9.348551336231848,2.9013377407318894,1.6874722692409343,1.6874722692409343,0.9518796810792309,0.9518796810792309,0.5071898405396155,0.5071898405396155,-1.15,94063.08559678898,1.8506548615780838,4.672147193750095,2.473031663435704,90.92522899515507,10.104350537360197,9.044812796829662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.212093538316473,18.91220329330862,6.853792780851101,14.242443805370964,22.655481936442662,6.262212162331241,0.0,5.309813353288376,0.0,12.390817369679024,6.975826900282246,35.77554503001347,0.0,0.0,5.309813353288376,0.0,0.0,0.0,19.25593153096313,11.167462085401201,0.0,22.012554165739633,30.212093538316473,1.4118420783282006,0.0,0.0,29.1,66.71421481559436,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86094475237084,97.6430990961199,0.0,11.607460159989921,-0.7261323696145121,-1.1846296296296293,0.0,-8.719097261589821,-5.717072940287227,-3.4869603883219975,0.0,0.3,12,1,2,0,0,0,1,0,1,2,1,2,5,0,0,0,1,1.0159999999999998,49.057700000000025,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.862552962543042,-3.7512000425170093,11.862552962543042,0.15160336356764947,0.7378309902188342,202.2570000000001,188.14499999999995,202.110613068,78,0,0.16593663205261536,-0.36088881798499145,0.36088881798499145,0.16593663205261536,2.0,2.8666666666666667,3.6666666666666665,10.134710636267112,-0.24408262251606794,-3.4546418075230414e-17,-2.543547256560765,-1.7998909117109706e-17,-2.7481452883411874,6.020843910001501e-16,-0.9759989453491122,3.061679783117437,1010.9067272191858,22.850852961085884,21.30267548146378,7.302675481463779,12.93418629441922,10.742978527231765,3.8485513362318473,2.5096858647408924,2.5096858647408924,1.6490932765791892,1.6490932765791892,1.0235017366020789,1.0235017366020789,-1.6099999999999999,887026.7068689768,2.5503066580925546,4.275265954574821,1.9205411683350035,108.27908108031073,15.08135380758945,9.044812796829662,1.4118420783282006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.127256122989884,24.954622000971916,23.929612923746916,14.242443805370964,24.06732401477086,17.165137094412298,0.0,10.286816623517627,0.0,12.390817369679024,6.975826900282246,35.90602153316493,0.0,0.0,5.309813353288376,0.0,0.0,0.0,24.232934801192386,11.167462085401201,0.0,22.012554165739633,30.34257004146794,2.8236841566564013,10.902924932081056,0.0,44.89,77.74761625082687,4.794537184071822,0.0,4.977003270229252,0.0,0.0,0.0,0.0,0.0,0.0,19.27278683069904,108.30360280454775,0.0,12.01415632611069,-1.438943688586545,-1.711417705971277,0.0,-7.058739383870832,-6.837471707818931,-3.521186644410852,0.0,0.25,15,2,3,0,0,0,1,1,2,2,2,3,5,0,0,0,2,1.4972999999999994,60.91440000000003,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.296000566893422,-4.186851143235073,12.296000566893422,0.7776255432728649,0.5840497042007305,215.25300000000013,198.11699999999996,215.126991404,86,0,0.40699705009806303,-0.4448055865060542,0.4448055865060542,0.40699705009806303,2.2666666666666666,3.1333333333333333,3.7333333333333334,3.2929007167434283e-16,-0.24342422945885583,-4.629451899436026e-16,-2.5388924192906535,-6.774333256113349e-17,-2.803219319548072,-1.2029507681001379e-17,-0.9779006211164929,3.6439260449726802,784.9642566771096,26.093858127134677,24.066385657891463,7.0663856578914634,13.791287437097104,11.749778153927476,3.4081373674276003,2.0553863995071575,2.0553863995071575,1.1521238391298703,1.1521238391298703,0.6491095244018213,0.6491095244018213,-1.1400000000000001,1304142.6246632005,2.4068738252614925,5.670840567860766,3.485555568833542,112.79780116945952,20.56093046688652,16.53667290210785,1.4118420783282006,0.0,0.0,6.093240070938415,4.899909730850478,4.794537184071822,0.0,0.0,0.0,6.975826900282246,38.20033095980921,11.500926693030525,37.75208334331138,12.355452233269656,0.0,10.209723084138854,5.719716975726273,18.470835396629013,26.46640595323008,0.0,0.0,0.0,11.029530329014648,4.794537184071822,0.0,0.0,55.819678412649836,9.53140013787187,0.0,25.563544687712454,0.0,4.235526234984602,0.0,0.0,84.66,73.22213364299387,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,23.42614602136768,131.84037059963515,0.0,23.272555516448236,-1.030087868480726,-0.8647383564307267,0.0,-3.982722741874528,-13.124520234555408,-15.527523581408644,0.0,0.7777777777777778,15,3,6,0,1,1,0,0,0,5,2,6,6,0,1,1,1,-1.0570999999999986,54.42510000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.928892923688199,-4.14826211734694,11.928892923688199,0.9197231670445953,0.5106840913612289,225.24400000000009,210.12399999999994,225.10010796,88,0,0.2930920706416628,-0.5079666181185584,0.5079666181185584,0.2930920706416628,1.6875,2.5,3.0,10.072315356202148,-0.24406186665333318,-1.7242150801402953e-16,-2.603918944705083,5.110500856740819e-17,-2.809303583932494,7.021203767997554e-16,-1.0064353251251485,4.147392065729373,837.338648719625,24.74012249707665,22.58020675735541,7.58020675735541,13.932827837916687,10.935668643319232,3.763710176427684,2.4248447049367288,2.4248447049367288,1.4589071483605416,1.4589071483605416,0.7555744976909053,0.7555744976909053,-1.4299999999999997,1680883.682868465,3.068432669640109,5.598462218745439,2.7873511379860587,114.74282414085707,25.430775110681832,26.95436068401354,0.0,2.8623993144652684,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,12.08483741532659,24.62411580730583,4.1122756685106605,15.613202361541184,36.611147953594084,6.262212162331241,4.293598971697903,5.309813353288376,0.0,18.177928522249623,6.975826900282246,29.733126322350174,0.0,5.749511833283905,5.309813353288376,0.0,5.749511833283905,0.0,44.95597310293265,4.794537184071822,0.0,26.7218136365194,24.16967483065318,1.4118420783282006,0.0,0.0,89.79,72.20841909378555,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.326424573321638,20.783785167898525,113.62684932375794,0.0,11.928892923688199,11.00547873874195,-1.3913270030234315,-0.9520673238431174,-8.942751283383727,-10.403943859179476,-3.7044648500916564,0.0,0.36363636363636365,16,4,5,0,0,0,1,0,1,5,4,5,9,0,0,0,1,-0.42660000000000076,57.98510000000003,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.97798068517828,-3.937492643167528,11.97798068517828,0.8304663666267684,0.785176777933937,269.3439999999997,250.19199999999992,269.1415788480004,104,0,0.13672629483250695,-0.4889170675021652,0.4889170675021652,0.13672629483250695,1.4,2.15,2.8,10.163724121381504,-0.24415767085798032,-1.9934194117935358e-16,-2.5514213876608984,3.512491338278572e-17,-2.749161648054269,4.511241489331084e-16,-0.9761130505648353,2.8355095719276253,1280.7076553450586,30.790010549841313,28.763710176427686,9.763710176427685,17.383380584306714,14.506799626695711,5.059586031195753,3.095720559704797,3.095720559704797,1.8090969352351112,1.8090969352351112,1.01234502207953,1.01234502207953,-2.1299999999999994,58071759.639785685,3.546207201697412,7.4569992272414,4.210224906053186,145.89063354612946,14.841213491160246,21.353309873029854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.29693095364306,36.560492200332206,6.853792780851101,22.466995142392282,35.616896227264036,6.262212162331241,0.0,5.309813353288376,0.0,18.949802612595313,6.975826900282246,65.50867135236365,0.0,5.749511833283905,10.046676307088426,0.0,5.749511833283905,0.0,19.25593153096313,17.72644732831749,0.0,35.800556994457956,54.38176836896965,1.4118420783282006,0.0,0.0,38.33,108.75583821414477,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.822359043192204,154.0846011168907,0.0,11.97798068517828,-0.8304663666267684,-2.48371205473185,-1.2289881346056941,-14.20078637824982,-6.125030217893693,-7.026931983294461,0.0,0.23529411764705882,20,1,3,0,0,0,2,0,2,3,1,3,8,0,0,0,2,2.5950000000000006,79.83170000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
