ID,SMILES,mol,mol_charged,ASA,ASA+,ASA-,ASA_H,ASA_P,CASA+,CASA-,DASA,DCASA,dens,dipole,E,E_ang,E_ele,E_nb,E_oop,E_sol,E_stb,E_str,E_strain,E_tor,E_vdw,FASA+,FASA-,FASA_H,FASA_P,FCASA+,FCASA-,glob,npr1,npr2,pmi,pmi1,pmi2,pmi3,rgyr,std_dim1,std_dim2,std_dim3,vol,VSA,vsurf_A,vsurf_CP,vsurf_CW1,vsurf_CW2,vsurf_CW3,vsurf_CW4,vsurf_CW5,vsurf_CW6,vsurf_CW7,vsurf_CW8,vsurf_D1,vsurf_D2,vsurf_D3,vsurf_D4,vsurf_D5,vsurf_D6,vsurf_D7,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EDmin2,vsurf_EDmin3,vsurf_EWmin1,vsurf_EWmin2,vsurf_EWmin3,vsurf_G,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB4,vsurf_HB5,vsurf_HB6,vsurf_HB7,vsurf_HB8,vsurf_HL1,vsurf_HL2,vsurf_ID1,vsurf_ID2,vsurf_ID3,vsurf_ID4,vsurf_ID5,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW5,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_R,vsurf_S,vsurf_V,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W5,vsurf_W6,vsurf_W7,vsurf_W8,vsurf_Wp1,vsurf_Wp2,vsurf_Wp3,vsurf_Wp4,vsurf_Wp5,vsurf_Wp6,vsurf_Wp7,vsurf_Wp8,PNSA1,PNSA2,PNSA3,PNSA4,PNSA5,PPSA1,PPSA2,PPSA3,PPSA4,PPSA5,DPSA1,DPSA2,DPSA3,DPSA4,DPSA5,FNSA1,FNSA2,FNSA3,FNSA4,FNSA5,FPSA1,FPSA2,FPSA3,FPSA4,FPSA5,WNSA1,WNSA2,WNSA3,WNSA4,WNSA5,WPSA1,WPSA2,WPSA3,WPSA4,WPSA5,RNCS,RPCS,TASA,TPSA,RASA,RPSA,GeomDiameter,GeomRadius,GeomShapeIndex,GeomPetitjeanIndex,GRAV,GRAVp,Mor01,Mor01m,Mor01v,Mor01se,Mor01p,MOMI-X,MOMI-Y,MOMI-Z,PBF
1,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,1444.2218,942.64825,488.28302,913.80121,530.42065,18549.432,9608.9219,454.3652,8940.5107,1.0647871,4.772099,393.13699,49.154797,109.3601,116.37062,1.8566481,-175.91444,0,62.837364,161.84375,162.91759,7.0105233,0.65270323,0.3380942,0.63272911,0.36727089,12.843894,6.6533556,0.044477087,0.14843273,0.94812548,87346.164,12367.918,79001.023,83323.383,8.7522783,8.8668928,2.9132867,1.8699914,1070.875,1157.3936,9.7353144,0.029864438,2.4137084,2.0624642,1.3359338,0.77608758,0.48192385,0.27620074,0.15980701,0.083847694,1729.25,1022.0,757.375,634.75,541.875,424.125,287.75,142.0,0.70710677,0.70710677,1.2247449,0.5,0.70710677,0.5,-3.1583629,-3.1582983,-3.0613821,-9.4182358,-9.0218401,-8.9964275,1.6454167,541.75,701.5,691.875,392.0,211.0,122.625,69.5,32.5,0.35864004,0.2235132,5.1431437,5.4012904,5.9030075,6.5699987,7.1316004,6.8972101,6.4580264,6.2641644,1.19424,1.0837278,2.9158783,3.7368379,3.8730664,4.036736,4.1854572,4.658587,1.6402223,1355.4564,2223.25,3049.375,1968.375,1106.375,528.625,271.625,141.875,74.0,33.125,2507.625,1266.875,414.5,136.625,60.625,19.25,4.5,0.625,1139.9139078763164,-10779.901244281084,-211.62893446080383,-69.54774996310378,-207.3057931592516,377.2480751444526,3567.5474845540475,28.97458903820476,23.01643538421967,34.636383345184925,-762.6658327318638,14347.448728835134,240.6035234990086,92.56418534732344,241.94217650443653,0.7513462113034715,-7.105306727247143,-0.1394900062282319,-0.0458406885628848,-0.1366405139855219,0.2486537886965286,2.351461165307364,0.0190978876102039,0.0151707171955313,0.0228297200515277,1729.4340449465865,-16354.856348541549,-321.0753738711255,-105.51520224865514,-314.5164682411836,572.3464377769259,5412.547416186775,43.95914496241457,34.919660749592104,52.54900404064829,977.8524887249582,79.3154293622977,975.1911905459272,541.9707924748413,0.6427732842370976,0.3572267157629022,31.01519249577536,15.759006947139785,0.9680930784413754,0.4918939500605598,21114.313940909105,6801.445652230251,11935.0,4457.147264169725,4496.728977980122,12348.50328386016,4953.914167739683,75719.08638018678,71871.1914398747,11334.622597722131,0.7904602131424322
1,C(CC)CCOc1ccc(-c2ccc(-c3ccc(C(N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@H]5N(C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c6ccc(O)cc6)NC(=O)[C@H]6N(C[C@H](O)C6)C(=O)[C@H]([C@H](O)C)NC4=O)C[C@H](C)[C@@H]5O)=O)cc3)cc2)cc1,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,1479.0254,918.01245,547.62683,1003.0965,475.92886,18064.648,10776.748,370.38565,7287.9009,1.0641661,2.1902063,405.39334,54.906502,90.755363,102.26199,4.7131801,-134.97218,0,68.722931,193.26724,174.78873,11.506622,0.62068743,0.37026197,0.67821455,0.32178548,12.213887,7.2863851,0.05397385,0.13572621,0.96427733,95704.195,12370.996,87890.695,91146.703,9.1614599,9.2259245,2.7580135,2.1433918,1071.5,1162.8145,9.5915813,0.02823337,2.471653,2.1124532,1.3771708,0.817204,0.47502309,0.23173103,0.11580265,0.060626984,1730.375,1018.125,761.875,632.375,533.0,413.375,273.75,144.0,0.5,1.118034,1.5811388,6.8373971,6.5192022,0.5,-2.4541464,-2.4353461,-2.4321182,-10.075171,-9.8784389,-9.6601677,1.6471859,678.875,887.375,809.5,432.875,212.75,97.25,51.0,25.0,0.33470058,0.17691243,4.8795395,5.1525106,5.5991564,6.2925329,7.1708875,7.2422447,6.9996691,6.4151082,0.87717229,1.2077339,3.0180478,3.8258779,4.0134134,4.0204234,4.0648861,3.9749718,1.6416786,1362.249,2236.375,3194.0,2097.75,1164.875,538.625,255.0,111.875,52.875,25.125,2515.125,1210.375,355.375,105.75,42.25,14.625,1.875,0.125,1173.191654804759,-11094.60117297054,-194.3552842376696,-71.5780720836809,-213.3577148648181,279.6365052619186,2644.45752454706,19.84795736505161,17.061016287400395,25.674344898515148,-893.5551495428405,13739.0586975176,214.2032416027212,88.63908837108129,239.0320597633332,0.8075226561900585,-7.63655432756848,-0.133777200621407,-0.0492680924359256,-0.1468568139917015,0.1924773438099414,1.8202135649860285,0.0136616001194117,0.0117433133224905,0.0176719763590876,1704.445873255579,-16118.549008800395,-282.36482999824966,-103.99063876645415,-309.9720963230845,406.2637894271491,3841.942359762186,28.8356713797498,24.78672490169154,37.30041125982706,977.4622842202796,36.68338608006269,979.5472373736794,473.2809226929984,0.6742347541836764,0.3257652458163235,34.097119144438,17.582177036419584,0.9393001830097316,0.4843500718655983,20773.30342474493,6786.501606668822,11935.0,4457.147264169725,4496.728977980122,12348.50328386016,4953.914167739684,83246.05281995019,80234.63172817757,11316.312844455664,0.8180394504186309
1,O[C@@H]1C[C@@H]2N(C(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)c3ccc(-c4ccc(-c5ccc(OCCCCC)cc5)cc4)cc3)C[C@@H](O)[C@@H](O)NC(=O)[C@H]3N(C(=O)[C@H]([C@H](O)C)NC(=O)[C@H]([C@H](O)[C@H](c4ccc(O)cc4)O)NC2=O)C[C@H](C)[C@@H]3O)C1,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,1491.4087,935.34747,540.35809,980.42188,510.98685,18404.832,10633.166,394.98938,7771.6655,1.0645387,2.0727708,343.08142,44.007298,65.662544,67.797325,2.1366756,-148.66992,0,63.757088,149.1808,165.38304,2.1347833,0.62715703,0.36231387,0.65737975,0.34262025,12.340569,7.1296124,0.029972354,0.1467023,0.90480953,95368.672,13639.506,84123.797,92974.039,9.1453867,9.1959734,3.2766783,1.5920552,1071.125,1166.8485,10.078301,0.029347045,2.4472797,2.0847046,1.3629177,0.79770869,0.47099361,0.24903606,0.11356186,0.05042877,1755.25,1035.0,763.125,639.0,544.875,417.625,277.875,136.25,0.5,0.5,0.70710677,0.70710677,0.5,0.5,-2.6272967,-2.5891345,-2.5832138,-10.739923,-10.024222,-9.9570837,1.6656578,643.375,882.0,839.125,441.625,220.5,106.625,45.5,18.75,0.33284193,0.18701096,5.1107707,5.4264688,5.9016519,6.507453,7.1616406,6.9826021,6.9294863,7.0765243,1.0130136,1.1790086,3.0865901,4.0229602,4.2596111,4.1515989,3.8727875,3.7843635,1.626793,1383.1661,2250.125,3164.0,2049.75,1147.875,527.25,254.0,119.5,49.75,21.0,2520.625,1167.75,308.75,85.625,33.5,12.875,4.25,2.25,1194.9920327471195,-11300.762287141406,-214.6977706418628,-72.9081437880091,-217.32235167579628,235.57183348738772,2227.748151313725,18.22574885993948,14.372568718153062,21.628622828288613,-959.4201992597318,13528.51043845513,232.92351950180225,87.28071250616216,238.9509745040849,0.8353293837153503,-7.899516095626669,-0.1500791231411322,-0.0509646199717849,-0.1519137710697436,0.1646706162846499,1.5572517969278408,0.0127402552868281,0.0100467857866312,0.0151189494847363,1709.512422486152,-16166.46218889012,-307.1388728413527,-104.29975605735564,-310.8935036325024,337.0005528896689,3186.9360083401384,26.073097754094174,20.56087747316218,30.94112629456448,975.511261696886,21.811743074631877,913.3379509603558,517.2259152741517,0.6384461208043931,0.3615538791956071,32.458492964091846,17.384799326423067,0.8670616988231983,0.464399060496878,20643.608558479915,6797.141959845685,11935.0,4457.147264169725,4496.728977980121,12348.503283860156,4953.914167739683,84799.960786547,76602.4566115029,12486.939699484094,0.6257445133696201
1,C1(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@@H]([C@H](c2ccc(O)cc2)O)O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N2[C@@H]([C@@H](O)[C@@H](C)C2)C(=O)N[C@H](O)[C@H](O)C[C@H](NC(c2ccc(-c3ccc(-c4ccc(OCCCCC)cc4)cc3)cc2)=O)C(=O)N[C@H]1[C@@H](C)O,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,1492.2023,945.4353,529.83606,912.83667,579.3656,18605.221,10426.114,415.59924,8179.1074,1.0704098,4.873312,380.30234,39.699883,100.92293,108.51656,1.2820488,-126.36715,0,60.668583,173.86259,170.13525,7.5936394,0.6335839,0.35506988,0.61173791,0.38826209,12.468297,6.9870648,0.032114279,0.13971408,0.91743052,91193.422,12387.078,81339.57,88660.203,8.9429531,8.8475351,3.1536524,1.5855187,1065.25,1181.8281,8.4861727,0.027186969,2.4047158,2.0512431,1.3859991,0.8512671,0.50106233,0.25207046,0.11763652,0.056973796,1686.125,997.5,749.125,617.625,523.75,413.5,260.125,135.375,2.5,2.1213202,0.5,2.236068,6.7082038,5.4772258,-2.8758988,-2.77175,-2.7000511,-9.3574123,-9.201335,-9.0288954,1.6767967,626.0,795.625,753.0,417.5,212.75,102.25,50.875,24.375,0.36609378,0.19732848,4.3057556,4.4934707,4.9353242,5.6272812,6.3386273,6.875308,6.3780246,5.9737186,0.47737348,1.4371474,3.0467038,3.5684123,3.5727737,3.9773736,4.5738335,5.4479709,1.6184663,1396.6926,2260.5,3159.375,2080.875,1203.0,571.5,274.25,121.875,53.125,24.375,2533.375,1285.25,450.0,154.0,61.5,19.625,2.25,0.0,1227.3140899828686,-11606.42448022975,-223.62110906275933,-74.88015793696614,-223.20047077364904,166.1906201064321,1571.6261202662313,13.176115719283812,10.139523356556328,15.258506022002244,-1061.1234698764365,13178.050600495984,236.79722478204317,85.01968129352247,238.4589767956513,0.8807391041428325,-8.328945281775162,-0.160473881030821,-0.0537351308501623,-0.1601720246495223,0.1192608958571671,1.127822610779346,0.0094553793926103,0.0072762749082538,0.0109497340852363,1710.267965150092,-16173.607180495928,-311.61706875434845,-104.34585277739308,-311.0309073172294,231.5874118909749,2190.068401090368,18.36097931550367,14.129473555421724,21.26280001058609,976.291670706243,0.0,850.0880546595536,543.4166554297473,0.610036011004998,0.3899639889950017,31.750812987071686,16.323510104447507,0.9450971503010772,0.4858868618232193,20536.768777557816,6803.342792733411,11935.0,4457.147264169725,4496.728977980121,12348.50328386016,4953.914167739682,81302.41660534822,74627.16488945123,11275.007386477926,0.6177442431407006
1,O=C1N2C[C@H](C)[C@H](O)[C@H]2C(=O)N[C@H](O)[C@H](O)C[C@H](NC(=O)c2ccc(-c3ccc(-c4ccc(OCCCCC)cc4)cc3)cc2)C(=O)N[C@@H]([C@H](O)C)C(=O)N2C[C@H](O)C[C@H]2C(=O)N[C@@H]([C@H](O)[C@@H](O)c2ccc(O)cc2)C(=O)N[C@H]1[C@@H](C)O,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,1473.7247,924.19562,535.79578,955.26215,518.46259,18185.396,10543.39,388.39981,7642.0073,1.0671539,2.7794914,365.02255,43.584827,90.776634,91.002388,2.9210601,-137.47984,0,63.716766,182.54445,163.7975,0.22575474,0.62711549,0.36356571,0.6481958,0.35180423,12.339751,7.1542459,0.033629097,0.10251839,0.95690811,95515.906,9509.5762,88762.523,92759.711,9.1524429,9.3505058,2.5957654,1.714718,1068.5,1162.3783,10.070912,0.027774569,2.4343293,2.0877171,1.391234,0.81980956,0.47243989,0.24181882,0.11334707,0.053986706,1674.625,997.125,737.75,607.125,515.5,395.0,258.375,129.0,0.5,0.70710677,1.118034,0.5,2.5,2.1213202,-2.4702351,-2.3963737,-2.385273,-9.759366,-9.6991663,-9.4605179,1.6494675,662.375,923.75,845.5,438.5,215.25,102.25,49.75,21.375,0.33835989,0.18550545,5.3088188,5.5888209,6.0672665,6.7594018,7.5297861,7.9461064,8.0343733,8.5303621,1.0012494,1.0817941,3.0456302,3.9276354,4.0231633,3.7256775,3.1263363,3.2203348,1.6414517,1367.5394,2244.75,3105.375,2036.5,1150.75,527.0,249.625,112.625,50.75,21.375,2443.0,1112.75,305.25,88.5,34.375,10.375,1.0,0.0,1183.172219099849,-11188.985052945924,-213.8770211412176,-72.1870003415866,-215.1727894797293,183.81367662375956,1738.2832753079665,12.83355087316319,11.214730808438492,16.8765366534754,-999.3585424760894,12927.268328253893,226.7105720143808,83.40173115002509,232.04932613320472,0.8655335967995057,-8.18515032814079,-0.1564588353181235,-0.052807421471876,-0.1574067370796305,0.1344664032004942,1.2716175644137226,0.0093882101587959,0.0082039842865401,0.0123458015962497,1617.379735721497,-15295.184754839353,-292.3668713194245,-98.67861132154418,-294.13816836229523,251.27070338577963,2376.2087201182285,17.543283035665482,15.33037883947244,23.06998757396338,886.1544301254511,0.0,860.1279997263956,506.85789599721295,0.6292149775774316,0.3707850224225684,33.73525346162379,17.184382744224482,0.9631344322193888,0.4906105340582984,20853.546285814453,6798.321458747903,11935.0,4457.147264169725,4496.728977980122,12348.50328386016,4953.914167739682,84756.33644738382,81068.41834264598,8631.96493752033,0.6469294375125653
1,O=C1N[C@@H]([C@H](O)[C@H](c2ccc(O)cc2)O)C(=O)N[C@@H]([C@H](O)C)C(=O)N2[C@@H]([C@@H](O)[C@@H](C)C2)C(=O)N[C@H](O)[C@H](O)C[C@H](NC(c2ccc(-c3ccc(-c4ccc(OCCCCC)cc4)cc3)cc2)=O)C(=O)N[C@@H]([C@H](O)C)C(=O)N2C[C@H](O)C[C@@H]12,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,1464.9189,946.23395,505.89792,997.0683,467.85059,18620.938,9955.0586,440.33606,8665.8789,1.0605781,1.7975577,351.94217,46.418846,74.2388,80.873383,2.37409,-149.10081,0,63.54353,167.59811,158.73233,6.634582,0.64592922,0.34534192,0.68063039,0.31936961,12.711242,6.7956381,0.039316643,0.13720526,0.93493217,89274.211,11822.47,80559.648,86166.305,8.8483486,8.902173,2.9455016,1.7651607,1075.125,1165.0171,8.5848618,0.03240237,2.4433033,2.0666053,1.3274603,0.74727869,0.43475902,0.24174622,0.13522553,0.081542507,1828.75,1076.0,794.875,659.25,556.875,432.875,276.0,144.375,1.2247449,0.5,0.86602539,0.5,0.5,0.70710677,-2.6420856,-2.5453291,-2.5426033,-12.275555,-11.828665,-11.217746,1.6549577,621.375,785.625,699.375,372.875,189.125,106.625,60.25,37.375,0.30570844,0.19302237,3.9176743,4.2441092,4.6850266,5.2172785,5.8424993,5.876092,5.680481,5.6647291,0.63237947,1.1951095,2.9170439,3.6785042,3.9184742,4.076623,4.4129553,4.6093678,1.6306441,1363.1117,2222.75,3112.75,1968.0,1072.25,493.75,243.0,127.25,66.5,39.25,2491.375,1182.375,372.875,120.875,53.875,20.625,6.25,1.875,1152.694600989684,-10900.765292560176,-191.29087395086117,-70.32751801651726,-209.63010178000337,384.4284825976679,3635.4509312130767,28.3331339407301,23.454522136858543,35.29564010886481,-768.2661183920161,14536.216223773252,219.62400789159125,93.7820401533758,244.92574188886817,0.7499039037911751,-7.091667159873672,-0.1244473367119207,-0.0457526913540236,-0.1363782146129552,0.2500960962088248,2.365100732680839,0.0184325733204175,0.0152587144043925,0.0229621430357362,1771.833479507755,-16755.817959962078,-294.0376180294671,-108.10205135459404,-322.2272684608092,590.913894589334,5588.135545616754,43.55151421066851,36.05248739107581,54.25374316132769,979.4133067436732,80.30687222932646,1062.6508438863682,474.4722397009838,0.6913244978445994,0.3086755021554007,33.72752576916961,17.70711978696705,0.9047437513803936,0.4749949964265342,21104.97902875017,6802.215714965382,11935.0,4457.147264169725,4496.728977980122,12348.50328386016,4953.914167739683,78653.63865729854,73521.8663487049,10787.629324108972,0.755599830731994
1,c1c(-c2ccc(OCCCCC)cc2)ccc(-c2ccc(C(N[C@H]3C[C@@H](O)[C@@H](O)NC(=O)[C@H]4N(C[C@H](C)[C@@H]4O)C(=O)[C@H]([C@H](O)C)NC(=O)[C@H]([C@H](O)[C@H](c4ccc(O)cc4)O)NC(=O)[C@H]4N(C(=O)[C@H]([C@H](O)C)NC3=O)C[C@H](O)C4)=O)cc2)c1,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,O=C(N[C@@]1C(=O)N[C@@]([C@](O)C)C(=O)N2[C@](C(=O)N[C@@]([C@](O)[C@@](O)c3ccc(O)cc3)C(=O)N[C@@]([C@](O)C)C(=O)N3[C@](C(=O)N[C@](O)[C@](O)C1)[C@@](O)[C@@](C)C3)C[C@@](O)C2)c1ccc(-c2ccc(-c3ccc(OCCCCC)cc3)cc2)cc1,1487.4059,950.61395,520.79553,967.68439,519.7215,18706.182,10248.735,429.81839,8457.4453,1.0621835,2.6814601,381.14127,45.749416,91.748947,98.458504,2.4720356,-95.686295,0,63.345039,196.47656,171.11627,6.7095571,0.63910866,0.35013682,0.65058529,0.34941471,12.57638,6.8903422,0.032422472,0.13355564,0.9220506,97698.57,12695.228,87646.188,95055.719,9.2564249,9.2147236,3.1537576,1.6592253,1073.5,1168.6233,11.829404,0.029393712,2.4439979,2.068105,1.3966861,0.84284091,0.48278755,0.23358706,0.099311985,0.051628049,1712.375,1005.375,741.0,613.5,509.625,389.0,247.125,128.375,3.9370039,0.5,4.3874822,0.5,0.5,1.0,-2.2782059,-2.2717745,-2.2682459,-10.561684,-10.025676,-9.8306112,1.659705,618.25,899.875,816.5,417.375,197.875,84.125,39.0,19.5,0.344973,0.1797066,5.8004165,6.3137517,6.7275987,7.4237485,8.2419682,8.6057482,8.3393068,8.5415602,1.0758871,1.2029926,3.2923775,4.5038252,5.1241746,5.6431141,5.4830818,5.6388717,1.6285058,1371.2723,2233.125,3129.875,2054.625,1164.875,542.875,255.625,110.25,47.125,21.5,2511.625,1154.75,348.375,125.5,57.75,26.125,8.125,2.0,1182.4845252054413,-11182.48169140538,-206.39702746846245,-72.1450431703573,-215.04772483471888,469.7031066251227,4441.8732577655655,36.48253662639412,28.657246824293967,43.12498308510258,-712.7814185803186,15624.354949170944,242.87956409485653,100.80228999465126,258.17270791982145,0.715708375019907,-6.768287981320618,-0.1249234793264866,-0.0436663740730362,-0.1301593842561657,0.284291624980093,2.68847991123389,0.0220813519745168,0.0173450316853799,0.0261017467110086,1953.6863073754669,-18475.55794371169,-341.00661602998684,-119.19714802394644,-355.29919122522494,776.0376633984204,7338.808058639202,60.27599579193391,47.3471487654142,71.25056367610875,850.6458201996843,127.89612984670504,1111.4057070030506,540.7819248275133,0.6726873422794318,0.327312657720568,30.852383562538567,15.675125645748428,0.9682383580068256,0.4919314543728996,20583.341442443794,6795.797756636963,11935.0,4457.147264169725,4496.728977980121,12348.50328386016,4953.914167739684,87108.80790918825,80296.4088432851,11584.768249034389,0.697157993637936
